sentence_id	text	translation	lemma	translation_token	translation_lemma
d007.s009	The find is important in the search for life beyond Earth because researchers need to be able to recognize life , to know what life looks like , Anbar said .	انبار نے کہا کہ یہ دریافت زمین سے باہر زندگی کی تلاش میں اہم ہے کیونکہ محققین کو زندگی کو پہچاننے کے قابل ہونے کی ضرورت ہے ، زندگی کی طرح نظر آتی ہے ، انبار نے کہا .	the find is important in the search for life beyond earth because researchers need to be able to recognize life , to know what life looks like , anbar said .	انبار نے کہا کہ یہ دریافت زمین سے باہر زندگی کی تلاش میں اہم ہے کیونکہ محققین کو زندگی کو پہچاننے کے قابل ہونے کی ضرورت ہے ، زندگی کی طرح نظر آتی ہے ، انبار نے کہا .	انبار نے کہہنا کہ یہ دریافت زمین سے باہر زندگی کا تلاش میں اہم ہے کیونکہ محقق کو زندگی کو پہچانا کا قابل ہونا کا ضرورت ہے ، زندگی کا طرح نظر آنا ہے ، انبار نے کہہنا .
d007.s010	The study focuses on a microbe found on Earth .	مطالعہ زمین پر پائے جانے والے ایک جراثیم پر مرکوز ہے .	the study focuses on a microbe found on earth .	مطالعہ زمین پر پائے جانے والے ایک جراثیم پر مرکوز ہے .	مطالعہ زمین پر پائےنا جانا والا ایک جرثومہ پر مرکوز ہے .
d007.s011	However , the announcement of a news conference to discuss it , which did not disclose details of the find , generated widespread speculation on the Internet that the report would disclose the discovery of extraterrestrial life .	تاہم ، اس پر تبادلہ خیال کرنے کے لئے ایک پریس کانفرنس کا اعلان ، جس نے دریافت کی تفصیلات کا انکشاف نہیں کیا ، انٹرنیٹ پر وسیع پیمانے پر قیاس آرائیاں پیدا کیں کہ رپورٹ extraterrestrial زندگی کی دریافت کا انکشاف کرے گی .	however , the announcement of a news conference to discuss it , which did not disclose details of the find , generated widespread speculation on the internet that the report would disclose the discovery of extraterrestrial life .	تاہم ، اس پر تبادلہ خیال کرنے کے لئے ایک پریس کانفرنس کا اعلان ، جس نے دریافت کی تفصیلات کا انکشاف نہیں کیا ، انٹرنیٹ پر وسیع پیمانے پر قیاس آرائیاں پیدا کیں کہ رپورٹ extraterrestrial زندگی کی دریافت کا انکشاف کرے گی .	تاہم ، یہ پر تبادلہ خیال کرنا کا لئے ایک پریس کانفرنس کا اعلان ، جو نے دریافت کا تفصیل کا انکشاف نہیں کرنا ، انٹرنیٹ پر وسیع پیمانے پر قیاس آرائی پیدا کرنا کہ رپورٹ extraterrestrial زندگی کا دریافت کا انکشاف کرنا گانا .
d007.s012	It did n't .	اس نے نہیں کیا .	it did n't .	اس نے نہیں کیا .	یہ نے نہیں کرنا .
d007.s013	The discovery `` does show that in other planetary environments organisms might be able to use other elements to drive biochemistry and that the ` standard ' set of elements we think are absolutely necessary for life might not be so fixed , '' commented Charles Cockell , professor at Planetary and Space Sciences Research Institute , Open University , in Milton Keynes , United Kingdom .	"دریافت `` ظاہر کرتا ہے کہ دوسرے سیارے کے ماحول میں حیاتیات حیاتیات کو چلانے کے لئے دوسرے عناصر کا استعمال کرنے کے قابل ہوسکتے ہیں اور ہم زندگی کے لئے بالکل ضروری سمجھتے ہیں کہ عناصر کا معیاری سیٹ اتنا مستحکم نہیں ہوسکتا ہے ، "" ، کائنات اور خلائی سائنس ریسرچ انسٹی ٹیوٹ ، اوپن یونیورسٹی ، ملٹن کینز ، برطانیہ میں پروفیسر چارلس کوکل نے تبصرہ کیا ."	the discovery `` does show that in other planetary environments organisms might be able to use other elements to drive biochemistry and that the ` standard ' set of elements we think are absolutely necessary for life might not be so fixed , '' commented charles cockell , professor at planetary and space sciences research institute , open university , in milton keynes , united kingdom .	"دریافت `` ظاہر کرتا ہے کہ دوسرے سیارے کے ماحول میں حیاتیات حیاتیات کو چلانے کے لئے دوسرے عناصر کا استعمال کرنے کے قابل ہوسکتے ہیں اور ہم زندگی کے لئے بالکل ضروری سمجھتے ہیں کہ عناصر کا معیاری سیٹ اتنا مستحکم نہیں ہوسکتا ہے ، "" ، کائنات اور خلائی سائنس ریسرچ انسٹی ٹیوٹ ، اوپن یونیورسٹی ، ملٹن کینز ، برطانیہ میں پروفیسر چارلس کوکل نے تبصرہ کیا ."	"دریافت `` ظاہر کرنا ہے کہ دوسرا سیارے کا ماحول میں حیاتی حیاتی کو چلانا کا لئے دوسرا عنصر کا استعمال کرنا کا قابل ہوسکنا ہے اور ہم زندگی کا لئے بالکل ضروری سمجھنا ہے کہ عنصر کا معیاری سیٹ اتنا مستحکم نہیں ہوسکنا ہے ، "" ، کائنات اور خلائی سائنس ریسرچ انسٹی ٹیوٹ ، اوپن یونیورسٹی ، ملٹن کینز ، برطانیہ میں پروفیسر چارلس کوکل نے تبصرہ کرنا ."
d007.s014	Cockell was not part of the research team .	Cockell تحقیق ٹیم کا حصہ نہیں تھا .	cockell was not part of the research team .	Cockell تحقیق ٹیم کا حصہ نہیں تھا .	Cockell تحقیق ٹیم کا حصہ نہیں تھا .
d007.s015	`` This work is novel because it shows the substitution of one element for another in fundamental biochemistry and biochemical structure , '' added Cockell .	"`` یہ کام ناول ہے کیونکہ اس میں بنیادی حیاتیاتی کیمسٹری اور حیاتیاتی کیمیائی ساخت میں ایک عنصر کی جگہ دوسری عنصر کو دکھایا گیا ہے ، "" Cockell نے مزید کہا ."	`` this work is novel because it shows the substitution of one element for another in fundamental biochemistry and biochemical structure , '' added cockell .	"`` یہ کام ناول ہے کیونکہ اس میں بنیادی حیاتیاتی کیمسٹری اور حیاتیاتی کیمیائی ساخت میں ایک عنصر کی جگہ دوسری عنصر کو دکھایا گیا ہے ، "" Cockell نے مزید کہا ."	"`` یہ کام ناول ہے کیونکہ یہ میں بنیادی حیاتیاتی کیمسٹری اور حیاتیاتی کیمیائی ساخت میں ایک عنصر کا جگہ دوسری عنصر کو دکھانا جانا ہے ، "" Cockell نے مزید کہہنا ."
d007.s016	It was n't a chance discovery .	یہ کوئی حادثاتی دریافت نہیں تھی .	it was n't a chance discovery .	یہ کوئی حادثاتی دریافت نہیں تھی .	یہ کوئی حادثاتی دریافت نہیں تھا .
d007.s017	Felisa Wolfe-Simon of NASA 's Astrobiology Institute , who led the study , targeted Mono Lake because it has high arsenic levels .	نیسا کے آسٹرو بائیولوجی انسٹی ٹیوٹ کی فیلیسا ولف سیمون ، جنہوں نے مطالعہ کی قیادت کی ، نے مونو جھیل کو نشانہ بنایا کیونکہ اس میں ارسنک کی سطح زیادہ ہے .	felisa wolfe-simon of nasa 's astrobiology institute , who led the study , targeted mono lake because it has high arsenic levels .	نیسا کے آسٹرو بائیولوجی انسٹی ٹیوٹ کی فیلیسا ولف سیمون ، جنہوں نے مطالعہ کی قیادت کی ، نے مونو جھیل کو نشانہ بنایا کیونکہ اس میں ارسنک کی سطح زیادہ ہے .	نیسا کا آسٹرو بائیولوجی انسٹی ٹیوٹ کا فیلیسا ولف سیمون ، جو نے مطالعہ کا قیادت کرنا ، نے مونو جھیل کو نشانہ بنانا کیونکہ یہ میں ارسنک کا سطح زیادہ ہے .
d007.s018	Arsenic and phosphorus are chemically similar , so she speculated that a microbe exposed to both might be able to substitute one for the other .	ارسنک اور فاسفورس کیمیائی طور پر ایک جیسے ہیں ، لہذا اس نے قیاس کیا کہ دونوں کے سامنے ایک مائکروبیل ایک دوسرے کی جگہ لے سکتا ہے .	arsenic and phosphorus are chemically similar , so she speculated that a microbe exposed to both might be able to substitute one for the other .	ارسنک اور فاسفورس کیمیائی طور پر ایک جیسے ہیں ، لہذا اس نے قیاس کیا کہ دونوں کے سامنے ایک مائکروبیل ایک دوسرے کی جگہ لے سکتا ہے .	ارسنک اور فاسفورس کیمیائی طور پر ایک جیسے ہے ، لہذا یہ نے قیاس کرنا کہ دو کا سامنے ایک مائکروبیل ایک دوسرا کا جگہ لےنا سکنا ہے .
d007.s019	`` Arsenic is toxic mainly because its chemical behavior is so similar to that of phosphorus . ''	"`` آرسینک زہریلا ہے کیونکہ اس کا کیمیائی رویہ فاسفورس کی طرح ہے۔ '"""	`` arsenic is toxic mainly because its chemical behavior is so similar to that of phosphorus . ''	"`` آرسینک زہریلا ہے کیونکہ اس کا کیمیائی رویہ فاسفورس کی طرح ہے ۔ ' """	"`` آرسینک زہریلا ہے کیونکہ یہ کا کیمیائی رویہ فاسفورس کا طرح ہے ۔ ' """
d007.s020	`` As a result , organisms have a hard time telling these elements apart . ''	"`` نتیجے کے طور پر ، حیاتیات کو ان عناصر کو الگ الگ کرنے میں دشواری ہوتی ہے۔ ' """	`` as a result , organisms have a hard time telling these elements apart . ''	"`` نتیجے کے طور پر ، حیاتیات کو ان عناصر کو الگ الگ کرنے میں دشواری ہوتی ہے ۔ ' """	"`` نتیجہ کا طور پر ، حیاتی کو یہ عنصر کو الگ الگ کرنا میں دشواری ہونا ہے ۔ ' """
